case_id,protein_id,ligand_id,ligand_ccd_code,model,msa_source,msa_path,status,error_message
ec716c9a76d5,Q4WP32,L002,STA6,af3,native,,pending,
be371a3e16ab,Q4WP32,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
5a16bf11302e,Q4WP32,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
284b86562235,Q4WP32,L003,STA8,af3,native,,pending,
cfd678dbc621,Q4WP32,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
9debf6c72a00,Q4WP32,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
c75fec072d0a,Q4WP32,L004,CEL4,af3,native,,pending,
df6d1affc4b5,Q4WP32,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
2a186ed55297,Q4WP32,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
58271cba0c69,Q4WP32,L005,CEL6,af3,native,,pending,
81d5e595daaa,Q4WP32,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
929eeb42eba2,Q4WP32,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
e3e8de3dfbe4,Q4WP32,L006,CEL8,af3,native,,pending,
257d066655aa,Q4WP32,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
6696760dfced,Q4WP32,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
e219f778bfa5,Q4WP32,L007,NAG4,af3,native,,pending,
19da803a2192,Q4WP32,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
e1479842689f,Q4WP32,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
4b173f2a49d1,Q4WP32,L008,NAG6,af3,native,,pending,
03271b5b7c15,Q4WP32,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
70713b7c2b7a,Q4WP32,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
9f7d36a9eb02,Q4WP32,L009,NAG8,af3,native,,pending,
0d29832b500b,Q4WP32,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
bf5f43ad4b03,Q4WP32,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
c6b8dbfedf35,Q5BCX8,L001,STA4,af3,native,,pending,
fdefbc5b8814,Q5BCX8,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
e9c5a1ac7133,Q5BCX8,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
ee2c0ab3ea26,Q5BCX8,L002,STA6,af3,native,,pending,
f58e5e03a71a,Q5BCX8,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
e3ba9bcb8156,Q5BCX8,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
0f051b9c1de4,Q5BCX8,L003,STA8,af3,native,,pending,
74c3eef9f74e,Q5BCX8,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
56f9244b7679,Q5BCX8,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
721e9e8b02f0,Q5BCX8,L004,CEL4,af3,native,,pending,
be08c7349529,Q5BCX8,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
72eb59542624,Q5BCX8,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
76637010ef3b,Q5BCX8,L005,CEL6,af3,native,,pending,
d9d2596c7cad,Q5BCX8,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
00677eff7119,Q5BCX8,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
03631a8004f1,Q5BCX8,L006,CEL8,af3,native,,pending,
3b490edeaaf6,Q5BCX8,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
2c24f65cdb79,Q5BCX8,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
d23cfe15558c,Q5BCX8,L007,NAG4,af3,native,,pending,
6e622e546df2,Q5BCX8,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
e10ceb8eb38d,Q5BCX8,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
2c6213f035be,Q5BCX8,L008,NAG6,af3,native,,pending,
9d1a8e230473,Q5BCX8,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
035507bee791,Q5BCX8,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
33cdb68e8ef4,Q5BCX8,L009,NAG8,af3,native,,pending,
297bb4ac8594,Q5BCX8,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
1dc79e7aeafe,Q5BCX8,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
a3cdef328797,A0A0S2GKZ1,L001,STA4,af3,native,,pending,
bc1f1bb73541,A0A0S2GKZ1,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
4277c3d0549a,A0A0S2GKZ1,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
560a180004bf,A0A0S2GKZ1,L002,STA6,af3,native,,pending,
e80645ef74ee,A0A0S2GKZ1,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
97eedb96600b,A0A0S2GKZ1,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
f371bdc89b98,A0A0S2GKZ1,L003,STA8,af3,native,,pending,
5e312e5086e0,A0A0S2GKZ1,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
0ef01aaa7b64,A0A0S2GKZ1,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
b3c5214afdea,A0A0S2GKZ1,L004,CEL4,af3,native,,pending,
1dae0793f215,A0A0S2GKZ1,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
ee9e148eb64d,A0A0S2GKZ1,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
e9b11b5b9595,A0A0S2GKZ1,L005,CEL6,af3,native,,pending,
1ae4eec767e7,A0A0S2GKZ1,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
3445b71fdb66,A0A0S2GKZ1,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
929f2cec6b2e,A0A0S2GKZ1,L006,CEL8,af3,native,,pending,
6360d622a14a,A0A0S2GKZ1,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
0c17c934d3a9,A0A0S2GKZ1,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
38391acafa6a,A0A0S2GKZ1,L007,NAG4,af3,native,,pending,
4632162aa746,A0A0S2GKZ1,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
ca8759b34e42,A0A0S2GKZ1,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
debc881fb615,A0A0S2GKZ1,L008,NAG6,af3,native,,pending,
7efab5700a68,A0A0S2GKZ1,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
7fa5d8011a43,A0A0S2GKZ1,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
2261159fb60f,A0A0S2GKZ1,L009,NAG8,af3,native,,pending,
da0afc8e09bb,A0A0S2GKZ1,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
91cea5475b7e,A0A0S2GKZ1,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
ee28f54a8d0c,Q7S439,L001,STA4,af3,native,,pending,
42270283d6eb,Q7S439,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
77d9c80e0f2c,Q7S439,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
b24c43fe9e6d,Q7S439,L002,STA6,af3,native,,pending,
69882cd8f1dc,Q7S439,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
f832dd7586b6,Q7S439,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
7783c25503c7,Q7S439,L003,STA8,af3,native,,pending,
b298f2a530f9,Q7S439,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
cb0ced42ab16,Q7S439,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
cdbf8aacede6,Q7S439,L004,CEL4,af3,native,,pending,
ba93fc40bd0a,Q7S439,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
82518d68f6b1,Q7S439,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
2bcab94fb413,Q7S439,L005,CEL6,af3,native,,pending,
3c7500009e85,Q7S439,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
70909db2de37,Q7S439,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
ea3c921a3612,Q7S439,L006,CEL8,af3,native,,pending,
ccc496407e3a,Q7S439,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
c7c3295dfdea,Q7S439,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
d405cfa12509,Q7S439,L007,NAG4,af3,native,,pending,
64b104839d1c,Q7S439,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
438448c5c338,Q7S439,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
4f523058df96,Q7S439,L008,NAG6,af3,native,,pending,
53fcf1e2c1f4,Q7S439,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
024bb49aa18b,Q7S439,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
3d324d9b80ea,Q7S439,L009,NAG8,af3,native,,pending,
017da5e913f1,Q7S439,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
274e6076f68d,Q7S439,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
ed4a9dfb0526,G2Q9T3,L001,STA4,af3,native,,pending,
caa3043b281e,G2Q9T3,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
790cecdef22d,G2Q9T3,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
d7009b8aaf7e,G2Q9T3,L002,STA6,af3,native,,pending,
ea0be5bceb5a,G2Q9T3,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
0b8543ed1740,G2Q9T3,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
c2c997bc2c12,G2Q9T3,L003,STA8,af3,native,,pending,
485797d06c5f,G2Q9T3,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
b3976d0de7bf,G2Q9T3,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
093c48d8257a,G2Q9T3,L004,CEL4,af3,native,,pending,
468cf348dc5d,G2Q9T3,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
d772011e8202,G2Q9T3,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
b8b6a081ae2c,G2Q9T3,L005,CEL6,af3,native,,pending,
5a5fbdfe4fc2,G2Q9T3,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
5e8cf45c1c8e,G2Q9T3,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
40091350d08d,G2Q9T3,L006,CEL8,af3,native,,pending,
97b72481d376,G2Q9T3,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
984aa7ed880a,G2Q9T3,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
b6b40ef29a2b,G2Q9T3,L007,NAG4,af3,native,,pending,
2c158b4aec35,G2Q9T3,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
2dcd8eb1f90a,G2Q9T3,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
8a8f702e6a50,G2Q9T3,L008,NAG6,af3,native,,pending,
67b99b1cbfd5,G2Q9T3,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
5dd1aa81fbf8,G2Q9T3,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
7d478ac940c3,G2Q9T3,L009,NAG8,af3,native,,pending,
322ce4b39bb0,G2Q9T3,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
75090c8d6a49,G2Q9T3,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
e1a1e255b205,G2QAB5,L001,STA4,af3,native,,pending,
6855c10ef156,G2QAB5,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
52530a33a32a,G2QAB5,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
aa9d12cdfd3c,G2QAB5,L002,STA6,af3,native,,pending,
54e9d17276c9,G2QAB5,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
d103c1da490c,G2QAB5,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
08ae281aa351,G2QAB5,L003,STA8,af3,native,,pending,
07b19b6a25a0,G2QAB5,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
6246a82c57c5,G2QAB5,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
5b8aa960f45b,G2QAB5,L004,CEL4,af3,native,,pending,
10d30d4695fd,G2QAB5,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
d38becb5622f,G2QAB5,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
5c6bcab67458,G2QAB5,L005,CEL6,af3,native,,pending,
2582518417cf,G2QAB5,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
fa6925c92068,G2QAB5,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
e303a13270a9,G2QAB5,L006,CEL8,af3,native,,pending,
3e2670ba517c,G2QAB5,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
e8270f72f0a6,G2QAB5,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
ca3d6bd90176,G2QAB5,L007,NAG4,af3,native,,pending,
ef9afd4ddf09,G2QAB5,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
bf7241e1e161,G2QAB5,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
81e7d82d17c0,G2QAB5,L008,NAG6,af3,native,,pending,
8b7c7186c5ce,G2QAB5,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
40e7d41e85c7,G2QAB5,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
4540b4e31c97,G2QAB5,L009,NAG8,af3,native,,pending,
80ad66b8058f,G2QAB5,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
93f854191890,G2QAB5,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
b97c9ddf89e6,Q7SHI8,L001,STA4,af3,native,,pending,
12565be74249,Q7SHI8,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
be6142c2a0c9,Q7SHI8,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
da82da221104,Q7SHI8,L002,STA6,af3,native,,pending,
944ebadc9d6c,Q7SHI8,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
8a4ba117069a,Q7SHI8,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
b2f3eaeb1620,Q7SHI8,L003,STA8,af3,native,,pending,
2dfcfc85bc1d,Q7SHI8,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
d793db00f53c,Q7SHI8,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
6de85df0e699,Q7SHI8,L004,CEL4,af3,native,,pending,
539fa1594379,Q7SHI8,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
466ed52a89e1,Q7SHI8,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
76fa58096110,Q7SHI8,L005,CEL6,af3,native,,pending,
23bcdeb9c643,Q7SHI8,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
4a73df07b014,Q7SHI8,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
a79ff3860eb8,Q7SHI8,L006,CEL8,af3,native,,pending,
1d227df09e55,Q7SHI8,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
14a977bbeb63,Q7SHI8,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
cd1f8bb9cf94,Q7SHI8,L007,NAG4,af3,native,,pending,
666c3a940c07,Q7SHI8,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
6c9389d2a5da,Q7SHI8,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
f91c5cecb91b,Q7SHI8,L008,NAG6,af3,native,,pending,
31f9c751819c,Q7SHI8,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
08f68e91f50d,Q7SHI8,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
18200c432e3d,Q7SHI8,L009,NAG8,af3,native,,pending,
1f3623a82bdc,Q7SHI8,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
990e36cb665a,Q7SHI8,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
fb7219873d90,H1AE14,L001,STA4,af3,native,,pending,
75f56a8b6b88,H1AE14,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
095147d2b34e,H1AE14,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
7128ee785f7f,H1AE14,L002,STA6,af3,native,,pending,
760429780b65,H1AE14,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
a4d1de0d75c2,H1AE14,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
182ea0a6e5cb,H1AE14,L003,STA8,af3,native,,pending,
2948de2ab0ae,H1AE14,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
b3ecacd9d4d5,H1AE14,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
d3516137bc7f,H1AE14,L004,CEL4,af3,native,,pending,
5c76c330781c,H1AE14,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
f56f6b0506ca,H1AE14,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
b2b1d538e6c6,H1AE14,L005,CEL6,af3,native,,pending,
1b22b70a2965,H1AE14,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
d4f6caeae17c,H1AE14,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
97b88556614f,H1AE14,L006,CEL8,af3,native,,pending,
048343056a60,H1AE14,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
073befbe50da,H1AE14,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
a1c8669ab936,H1AE14,L007,NAG4,af3,native,,pending,
9b0b9ffde5b4,H1AE14,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
94c61312c8df,H1AE14,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
3c795a285fa7,H1AE14,L008,NAG6,af3,native,,pending,
62ede1fbe424,H1AE14,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
a5ee35be24f4,H1AE14,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
965460b259e5,H1AE14,L009,NAG8,af3,native,,pending,
51887bc44859,H1AE14,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
cd2af1e9a3f9,H1AE14,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
c0c026baccfd,Q1K8B6,L001,STA4,af3,native,,pending,
6996e31388e6,Q1K8B6,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
1c372f7efd6f,Q1K8B6,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
628eaba706a7,Q1K8B6,L002,STA6,af3,native,,pending,
1e82c7bdbbc7,Q1K8B6,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
9dbae50e21d1,Q1K8B6,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
8b3498007560,Q1K8B6,L003,STA8,af3,native,,pending,
1c47c1b05786,Q1K8B6,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
3effc7da5acb,Q1K8B6,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
5189eac18958,Q1K8B6,L004,CEL4,af3,native,,pending,
756707a293dd,Q1K8B6,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
cb4cd05940da,Q1K8B6,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
23d4f9f8dac2,Q1K8B6,L005,CEL6,af3,native,,pending,
ae375f189ac8,Q1K8B6,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
302d1a6de945,Q1K8B6,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
b1e1d79d3069,Q1K8B6,L006,CEL8,af3,native,,pending,
6f99139c5f11,Q1K8B6,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
6cf11506093d,Q1K8B6,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
068ac8f66bad,Q1K8B6,L007,NAG4,af3,native,,pending,
330ce61f8ef9,Q1K8B6,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
bdc7a1675c4b,Q1K8B6,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
b820f8f77c70,Q1K8B6,L008,NAG6,af3,native,,pending,
e558c62973f1,Q1K8B6,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
9de9a88d4716,Q1K8B6,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
d93d19473dec,Q1K8B6,L009,NAG8,af3,native,,pending,
3934c5e80187,Q1K8B6,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
9b31a32527ba,Q1K8B6,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
4be4e7a6f622,A0A223GEC9,L001,STA4,af3,native,,pending,
812130354438,A0A223GEC9,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
545a08a855c5,A0A223GEC9,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
0cd086d4fc28,A0A223GEC9,L002,STA6,af3,native,,pending,
0a6c1315d444,A0A223GEC9,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
d4681b9cb9a6,A0A223GEC9,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
f9c07dfb0d29,A0A223GEC9,L003,STA8,af3,native,,pending,
acaf685085dc,A0A223GEC9,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
18f9c5f88e01,A0A223GEC9,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
8601ae615ac6,A0A223GEC9,L004,CEL4,af3,native,,pending,
598e12e5560d,A0A223GEC9,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
4a1d91267f5c,A0A223GEC9,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
f0fb99cb9f10,A0A223GEC9,L005,CEL6,af3,native,,pending,
f24205434be0,A0A223GEC9,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
87849837d7ca,A0A223GEC9,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
9f790762ff3f,A0A223GEC9,L006,CEL8,af3,native,,pending,
d281b4e75286,A0A223GEC9,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
cbf62402c5a6,A0A223GEC9,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
316e7c2711dc,A0A223GEC9,L007,NAG4,af3,native,,pending,
31b1312bc5dd,A0A223GEC9,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
2f5f8d016fc0,A0A223GEC9,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
2cf4af90302c,A0A223GEC9,L008,NAG6,af3,native,,pending,
7775844dd828,A0A223GEC9,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
f716b625c588,A0A223GEC9,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
1f74ac81f496,A0A223GEC9,L009,NAG8,af3,native,,pending,
284eccdb1924,A0A223GEC9,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
5ac2f73f6b8a,A0A223GEC9,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
b7c458cd078a,B2ARG6,L001,STA4,af3,native,,pending,
7d9d48a19835,B2ARG6,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
c02dbc742a47,B2ARG6,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
53fae8d04a88,B2ARG6,L002,STA6,af3,native,,pending,
5c2a96c412d7,B2ARG6,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
6d2acafcc706,B2ARG6,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
f48d215407e4,B2ARG6,L003,STA8,af3,native,,pending,
64598e7e36d3,B2ARG6,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
ec234a39bc20,B2ARG6,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
f8386ae06ad9,B2ARG6,L004,CEL4,af3,native,,pending,
f1461ea3501d,B2ARG6,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
80b9874ea291,B2ARG6,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
22863acf4872,B2ARG6,L005,CEL6,af3,native,,pending,
2816442a4396,B2ARG6,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
5209e918f95c,B2ARG6,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
0ae54631bac3,B2ARG6,L006,CEL8,af3,native,,pending,
5dc3f5b50ffd,B2ARG6,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
2f224678f662,B2ARG6,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
a5cff51c68fe,B2ARG6,L007,NAG4,af3,native,,pending,
5ece635d037e,B2ARG6,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
abeaf8acf8e6,B2ARG6,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
719883a135d1,B2ARG6,L008,NAG6,af3,native,,pending,
ef80cf15be32,B2ARG6,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
618a7fafd9c9,B2ARG6,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
3ae49f3f038c,B2ARG6,L009,NAG8,af3,native,,pending,
8725c3601c6e,B2ARG6,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
deac143b6554,B2ARG6,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
a7f0fb3a8f0a,Q7SHD9,L001,STA4,af3,native,,pending,
e501f19c2eca,Q7SHD9,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
4090bcbd6d1d,Q7SHD9,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
e3664ffa049e,Q7SHD9,L002,STA6,af3,native,,pending,
c7bfaf9e082d,Q7SHD9,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
ce84d7c580cd,Q7SHD9,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
61f4a6a651f7,Q7SHD9,L003,STA8,af3,native,,pending,
8afdbc936ef5,Q7SHD9,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
3f1004c35948,Q7SHD9,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
d58e95d2ed37,Q7SHD9,L004,CEL4,af3,native,,pending,
05efae4dee48,Q7SHD9,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
44a3b57090d4,Q7SHD9,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
1b8a01853187,Q7SHD9,L005,CEL6,af3,native,,pending,
48d74b6a633b,Q7SHD9,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
cad0e14aa277,Q7SHD9,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
e5563e8f9856,Q7SHD9,L006,CEL8,af3,native,,pending,
d602bae77767,Q7SHD9,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
f2710006e367,Q7SHD9,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
74111095eff8,Q7SHD9,L007,NAG4,af3,native,,pending,
eec9ecc3fd13,Q7SHD9,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
3bfe2a51ef8f,Q7SHD9,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
63680557b6f9,Q7SHD9,L008,NAG6,af3,native,,pending,
d0a5b3271b6d,Q7SHD9,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
f716569a350f,Q7SHD9,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
32bb42a3484d,Q7SHD9,L009,NAG8,af3,native,,pending,
8ee55b9848b3,Q7SHD9,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
ae375ccc478a,Q7SHD9,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
1c69364f5c58,B2B629,L001,STA4,af3,native,,pending,
3f8fbf60e4ad,B2B629,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
bf646c3ded3f,B2B629,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
7e90e7a3610f,B2B629,L002,STA6,af3,native,,pending,
a1844423148a,B2B629,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
2e04e5a8eada,B2B629,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
65f818615d69,B2B629,L003,STA8,af3,native,,pending,
